time, rank, team, total cps, cp diff, driver, session time, session average, session record, last lap, session cps, total driver cps, total time, total record, total average
22095.001,39,[18]-КЗ-,2566,13,[18]-КЗ- Nanoツ,3376.725,274,264,285,420,834,6720.483,264,275
22095.001,40,[12]ŁıϭнT's,2537,29,[12] ŁıϭнT's.  Ringoa,3155.448,273,262,264,392,664,5263.879,255,269
22095.001,41,[07]øмǥהøøƀ |,2537,0,[07] øмǥהøøƀ | LeVieuxJah,2526.862,269,264,266,320,1238,9998.913,264,274
22095.001,42,[40]DunsteCrew,2514,23,[40] Dunste^CrewLeader #DC,3376.304,266,257,257,432,1180,9306.022,257,268
22095.001,43,[08]zλсн« 24h,2503,11,[08] zλсн« 24h Arrow,1654.719,286,277,286,198,752,6274.436,274,286
22095.001,44,[24]FλFυгιουS/,2421,82,[24]FλFυгιουS/Emeto,285.665,0,279,279,35,837,6555.901,266,280
22095.001,45,[36]hΔze »,2374,47,[36]hΔze » JohΝ.pbj,1591.425,260,254,255,202,1519,11687.165,244,261
22095.001,46,[06]mαnιacαlεndαя¬,2352,22,[06]mαnιacαlεndαя¬[dore²cuo] Amélie,3295.454,302,290,324,377,1312,11232.932,290,311
22095.001,47,[19]???NGaмers²???.,1946,406,[19]NGamers².Sixe !,1390.406,316,307,307,166,755,6317.504,297,320
22215.101,1,[11]the.,2999,0,[11]the.ѕнояTу',7990.336,242,240,242,1123,2129,15199.284,240,243
22215.101,2,[39]Inside The Game,2998,1,[39] nugget is Inside The Game,3499.780,245,242,247,483,483,3499.780,242,245
22215.101,3,[31] TMM ¬,2997,1,[31] TMM ¬ CarlJr.,3498.318,241,240,240,493,493,3498.318,240,241
22215.101,4,[44]TMUnited,2975,22,[44]TMUnited Extreme,4966.519,244,242,244,691,691,4966.519,242,244
22215.101,5,[33]eK.,2964,11,[33]eK.paxmower_,3495.428,247,243,246,482,958,6973.771,243,247
22215.101,6,[25]ѕαw.,2950,14,[25] Capturé·au·lasѕαw·,3496.283,246,242,245,483,1197,8746.961,242,248
22215.101,7,[34]ΛИO|n|,2945,5,[34] ΛИO|n|Didou,3501.344,244,242,242,488,1440,10394.517,242,245
22215.101,8,[28]Flying|,2942,3,[28]Flying|Dutchy 24hLive,3497.014,244,242,242,487,991,7212.853,242,248
22215.101,9,[32]eK².,2936,6,[32]eK.Barbos,3501.886,247,243,245,482,482,3501.886,243,247
22215.101,10,[45]esu l,2932,4,[45] esu | נυмρєя,3498.588,248,245,253,479,1363,10028.294,245,250
22215.101,11,[23]mÇon|,2930,2,[23]mÇon|Wag.nl,286.691,0,252,252,39,1066,7722.813,241,246
22215.101,12,[27]KKK,2914,16,[27] KKK///°cs,396.988,0,263,263,53,53,396.988,263,0
22215.101,13,[26]ѕαw.,2911,3,[26] ŚαŁмαηgeurde ѕαwcisse.,3502.091,250,244,249,476,476,3502.091,244,250
22215.101,14,[13] !mpact|,2897,14,[13]!mpact|SurLePareBrise.#Carglass,1409.662,257,251,257,188,638,4731.035,246,252
22215.101,15,[09]«ρġġ.,2894,3,[09]«ρġġ.Cineon,7233.163,248,244,248,990,1908,14060.821,244,250
22215.101,16,[21]the.²,2894,0,[21]the².Jonny',3499.398,250,247,249,474,902,6741.602,247,253
22215.101,17,[30]mÇon|,2867,27,[30]mÇon|Luϻαr,3496.888,249,244,248,474,2023,14965.788,244,251
22215.101,18,[41]eXception|,2861,6,[41]eXc|Scho_O.,3500.825,252,244,244,471,471,3500.825,244,252
22215.101,19,[37]ѕαw.3,2846,15,[37] ѕαwstupid.3 Trackmania Tυяьσ.,7066.063,255,248,250,942,942,7066.063,248,255
22215.101,20,[05]ŦÐ'',2842,4,[5] ŦÐ"Beam,415.657,0,264,264,55,701,5387.220,250,260
22215.101,21,[03]orKs.,2839,3,[03] orKs.Yoyoshi,5686.323,251,245,246,766,766,5686.323,245,251
22215.101,22,[35]eK³.,2838,1,[35] eK³.Marv!B,3269.541,261,255,281,426,1344,10402.507,255,263
22215.101,23,[42]I'm horny,2812,26, [42] I'm horny. Grizzly,3493.171,263,252,262,448,1154,8842.849,249,259
22215.101,24,[02]iггձէiօռձl,2805,7,[02] iггձէiօռձl π=3.14159...,3497.755,257,250,251,462,462,3497.755,250,257
22215.101,25,[38]hal.ko.,2804,1,[38] hal.ko.Tolkie,4898.768,264,253,258,628,628,4898.768,253,264
22215.101,26,[29]Sρeed.,2795,9,[29]Sρeed.Hekta〆,3495.547,257,252,252,462,1414,10755.632,252,258
22215.101,27,[46]crYo *,2785,10,[46]crYo *Specktra,3492.265,257,251,254,462,972,7383.061,250,257
22215.101,28,[22]#JeSuisĐirt,2780,5,[22]ρυlѕе.Pilounours,3366.432,250,247,250,458,968,7195.783,247,253
22215.101,29,[04]Ғox|,2778,2,[04]Ғox| FakeCop !,9154.689,266,259,261,1172,1172,9154.689,259,266
22215.101,30,[17]edrm',2767,11,[17] edrm' Elmo,3494.527,278,266,270,429,429,3494.527,266,278
22215.101,31,[01]Tнe мιnιonѕ,2733,34,[01] Tнe мιnιonѕ Bob!,3498.961,256,252,262,464,464,3498.961,252,256
22215.101,32,[43]90's |,2732,1,[43]90's | ALF.esu,3677.882,262,255,255,475,895,6980.054,255,265
22215.101,33,[14]Care Bears,2707,25,[14] Take Care Bear ヅ>,3502.898,270,259,276,439,439,3502.898,259,270
22215.101,34,[16]Ян,2683,24,[16] Ян Ͼσsiϻσ87*,665.264,302,302,302,73,103,953.426,302,302
22215.101,35,[47]Noobius〢,2655,28,[47] Noobius〢COASTguard.,2513.514,278,258,268,309,1687,13949.108,258,281
22215.101,36,[20]Lunatic.,2644,11,[20]Lunatico.๔αηιιнσмє,2063.292,288,278,286,244,244,2063.292,278,288
22215.101,37,[10]「ßƒČ」,2610,34,[10]「ßƒČ」Striik,1899.684,266,260,267,244,244,1899.684,260,266
22215.101,38,[15]הeon,2592,18,madbelgiumhd,3458.997,308,296,298,386,386,3458.997,296,308
22215.101,39,[18]-КЗ-,2580,12,[18]-КЗ- Nanoツ,3500.655,274,264,285,434,848,6844.413,264,275
22215.101,40,[07]øмǥהøøƀ |,2551,29,[07] øмǥהøøƀ | LeVieuxJah,2648.218,269,264,266,334,1252,10120.269,264,274
22215.101,41,[12]ŁıϭнT's,2550,1,[12] ŁıϭнT's.  Ringoa,3272.202,273,262,264,405,677,5380.633,255,269
22215.101,42,[40]DunsteCrew,2529,21,[40] Dunste^CrewLeader #DC,3500.841,267,257,273,447,1195,9430.559,257,268
22215.101,43,[08]zλсн« 24h,2519,10,[08] zλсн« 24h Arrow,1776.370,286,277,286,214,768,6396.087,274,286
22215.101,44,[24]FλFυгιουS/,2437,82,[24]FλFυгιουS/Emeto,405.653,0,279,279,51,853,6675.889,266,280
22215.101,45,[36]hΔze »,2389,48,[36]hΔze » JohΝ.pbj,1710.546,269,254,304,217,1534,11806.286,244,262
22215.101,46,[06]mαnιacαlεndαя¬,2366,23,[06]mαnιacαlεndαя¬[dore²cuo] Amélie,3418.613,303,290,315,391,1326,11356.091,290,311
22335.133,1,[39]Inside The Game,3012,0,[39] nugget is Inside The Game,3599.084,245,242,247,497,497,3599.084,242,245
22335.133,2,[11]the.,3011,1,[11]the.ѕнояTу',8082.259,242,240,242,1135,2141,15291.207,240,243
22335.133,3,[31] TMM ¬,3010,1,[31] TMM ¬ CarlJr.,3598.300,241,240,240,506,506,3598.300,240,241
22335.133,4,[44]TMUnited,2988,22,[44]TMUnited Extreme,5065.630,244,242,244,704,704,5065.630,242,244
22335.133,5,[33]eK.,2978,10,[33]eK.paxmower_,3591.798,247,243,246,496,972,7070.141,243,247
22335.133,6,[25]ѕαw.,2964,14,[25] Capturé·au·lasѕαw·,3596.002,246,242,245,497,1211,8846.680,242,248
22335.133,7,[34]ΛИO|n|,2957,7,[34] ΛИO|n|Didou,3590.927,244,242,242,500,1452,10484.100,242,245
22335.133,8,[28]Flying|,2955,2,[28]Flying|Dutchy 24hLive,3594.228,244,242,242,500,1004,7310.067,242,248
22335.133,9,[32]eK².,2950,5,[32]eK.Barbos,3598.495,247,243,245,496,496,3598.495,243,247
22335.133,10,[45]esu l,2945,5,[45] esu | נυмρєя,3594.022,248,245,253,492,1376,10123.728,245,250
22335.133,11,[23]mÇon|,2944,1,[23]mÇon|Wag.nl,386.072,0,252,252,53,1080,7822.194,241,246
22335.133,12,[27]KKK,2925,19,[27] KKK///°cs,494.568,0,263,263,64,64,494.568,263,0
22335.133,13,[26]ѕαw.,2925,0,[26] ŚαŁмαηgeurde ѕαwcisse.,3597.902,250,244,249,490,490,3597.902,244,250
22335.133,14,[13] !mpact|,2910,15,[13]!mpact|SurLePareBrise.#Carglass,1510.315,257,251,257,201,651,4831.688,246,252
22335.133,15,[09]«ρġġ.,2908,2,[09]«ρġġ.Cineon,7329.090,248,244,248,1004,1922,14156.748,244,250
22335.133,16,[21]the.²,2908,0,[21]the².Jonny',3595.868,251,247,254,488,916,6838.072,247,254
22335.133,17,[30]mÇon|,2881,27,[30]mÇon|Luϻαr,3595.275,250,244,266,488,2037,15064.175,244,251
22335.133,18,[41]eXception|,2874,7,[41]eXc|Scho_O.,3596.998,252,244,257,484,484,3596.998,244,252
22335.133,19,[37]ѕαw.3,2860,14,[37] ѕαwstupid.3 Trackmania Tυяьσ.,7162.590,255,248,253,956,956,7162.590,248,255
22335.133,20,[05]ŦÐ'',2854,6,[5] ŦÐ"Beam,507.850,0,264,264,67,713,5479.413,250,260
22335.133,21,[03]orKs.,2852,2,[03] orKs.Yoyoshi,5780.320,251,245,252,779,779,5780.320,245,251
22335.133,22,[35]eK³.,2850,2,[35] eK³.Marv!B,3372.043,261,255,281,438,1356,10505.009,255,263
22335.133,23,[42]I'm horny,2820,30,[42]I'm horny - bOuzZ.@24h,16.854,0,0,0,2,2,16.854,0,0
22335.133,24,[38]hal.ko.,2817,3,[38] hal.ko.Tolkie,4994.270,264,253,258,641,641,4994.270,253,264
22335.133,25,[02]iггձէiօռձl,2817,0,[02] iггձէiօռձl π=3.14159...,3592.921,257,250,251,474,474,3592.921,250,257
22335.133,26,[29]Sρeed.,2808,9,[29]Sρeed.Hekta〆,3599.434,257,252,252,475,1427,10859.519,252,258
22335.133,27,[46]crYo *,2798,10,[46]crYo *Specktra,3597.118,257,251,254,475,985,7487.914,250,257
22335.133,28,[04]Ғox|,2792,6,[04]Ғox| FakeCop !,9256.049,266,259,261,1186,1186,9256.049,259,266
22335.133,29,[22]#JeSuisĐirt,2792,0,[22]ρυlѕе.Pilounours,3462.999,250,247,250,470,980,7292.350,247,253
22335.133,30,[17]edrm',2778,14,[17] edrm' Elmo,3597.063,278,266,270,440,440,3597.063,266,278
22335.133,31,[01]Tнe мιnιonѕ,2746,32,[01] Tнe мιnιonѕ Bob!,3595.203,256,252,252,477,477,3595.203,252,256
22335.133,32,[43]90's |,2743,3,[43]90's | ALF.esu,3773.822,262,255,255,486,906,7075.994,255,265
22335.133,33,[14]Care Bears,2720,23,[14] Take Care Bear ヅ>,3596.425,271,259,281,452,452,3596.425,259,271
22335.133,34,[16]Ян,2693,27,[16] Ян Ͼσsiϻσ87*,742.852,302,302,302,83,113,1031.014,302,302
22335.133,35,[47]Noobius〢,2665,28,[47] Noobius〢COASTguard.,2612.302,278,258,268,319,1697,14047.896,258,281
22335.133,36,[20]Lunatic.,2656,9,[20]Lunatico.๔αηιιнσмє,2158.612,288,278,286,256,256,2158.612,278,288
22335.133,37,[10]「ßƒČ」,2624,32,[10]「ßƒČ」Striik,2000.557,266,260,267,258,258,2000.557,260,266
22335.133,38,[15]הeon,2604,20,madbelgiumhd,3553.113,308,296,298,398,398,3553.113,296,308
22335.133,39,[18]-КЗ-,2591,13,[18]-КЗ- Nanoツ,3598.038,276,264,289,445,859,6941.796,264,275
22335.133,40,[07]øмǥהøøƀ |,2562,29,[07] øмǥהøøƀ | LeVieuxJah,2742.773,270,264,277,345,1263,10214.824,264,274
22335.133,41,[12]ŁıϭнT's,2559,3,[12] ŁıϭнT's.мα￠®ø X,59.394,0,0,0,6,995,8337.771,265,283
22335.133,42,[40]DunsteCrew,2542,17,[40] Dunste^CrewLeader #DC,3596.582,267,257,273,460,1208,9526.300,257,268
22335.133,43,[08]zλсн« 24h,2530,12,[08] zλсн« 24h Arrow,1872.027,286,277,286,225,779,6491.744,274,286
22335.133,44,[24]FλFυгιουS/,2448,82,[24] FλFυгιουS/ Mя_Sρσκ_,0.000,0,0,0,0,415,3646.355,285,299
22335.133,45,[36]hΔze »,2401,47,[36]hΔze » JohΝ.pbj,1811.288,269,254,304,229,1546,11907.028,244,262
22335.133,46,[06]mαnιacαlεndαя¬,2377,24,[06]mαnιacαlεndαя¬[dore²cuo] Amélie,3520.237,303,290,315,402,1337,11457.715,290,311
22695.320,19,[37]ѕαw.3,2861,13,[37]sαwrbet.Mєnτнє à l'єαน.,9.765,0,0,0,1,1395,10529.986,243,256
22815.419,1,[39]Inside The Game,3031,0,[39] Spam is Inside The Game,132.442,0,0,0,19,1297,9266.507,241,243
22815.419,2,[11]the.,3030,1,[11]the.Dexter',132.174,0,0,0,19,889,6420.548,242,246
22815.419,3,[31] TMM ¬,3029,1,[31] TMM ¬ CarlJr.,3729.502,241,240,240,525,525,3729.502,240,241
22815.419,4,[44]TMUnited,3007,22,[44]TMUnited Extreme,5197.508,244,242,244,723,723,5197.508,242,244
22815.419,5,[33]eK.,2997,10,[33]eK.SPEED U NEED///,131.875,0,0,0,19,495,3573.393,242,246
22815.419,6,[25]ѕαw.,2983,14,[25]sαwdaine.abrenaline!,131.918,0,0,0,19,19,131.918,0,0
22815.419,7,[34]ΛИO|n|,2976,7,[34] ΛИO|n|Didou,3722.794,244,242,242,519,1471,10615.967,242,245
22815.419,8,[28]Flying|,2974,2,[28]Flying| YeTi,133.205,0,0,0,19,504,3673.805,244,248
22815.419,9,[32]eK².,2967,7,[32]eK.Barbos,3731.779,247,243,245,513,513,3731.779,243,247
22815.419,10,[45]esu l,2964,3,[45] esu l Kilburn 'Q,132.895,0,0,0,19,746,5397.431,243,246
22815.419,11,[23]mÇon|,2963,1,[23]mÇon|Wag.nl,518.137,0,252,252,72,1099,7954.259,241,246
22815.419,12,[27]KKK,2944,19,[27] KKK///°cs,628.376,0,263,263,83,83,628.376,263,0
22815.419,13,[26]ѕαw.,2943,1,[26] Tyrannosαwre.TIRLIFIANT!,129.982,0,0,0,18,515,3746.383,245,247
22815.419,14,[13] !mpact|,2929,14,[13]Impact|Karsette.,133.748,0,0,0,19,631,4697.682,245,253
22815.419,15,[09]«ρġġ.,2926,3,[09]«ρġġ.Toasti <3,133.138,0,0,0,18,18,133.138,0,0
22815.419,16,[21]the.²,2924,2,[21]the².Я4V3R',128.325,0,0,0,16,975,7313.338,250,255
22815.419,17,[30]mÇon|,2899,25,[30]mÇon|ρяσχχ,129.032,0,0,0,18,18,129.032,0,0
22815.419,18,[41]eXception|,2893,6,[41]eXc|Skadi.,133.668,0,0,0,19,1063,7738.059,244,248
22815.419,19,[37]ѕαw.3,2879,14,[37]sαwrbet.Mєnτнє à l'єαน.,133.288,0,0,0,19,1413,10653.509,243,256
22815.419,20,[05]ŦÐ'',2872,7,[5] ŦÐ"Beam,637.327,0,264,264,85,731,5608.890,250,260
22815.419,21,[03]orKs.,2871,1,[03] orKs.Néné,133.942,0,0,0,19,1385,10366.678,247,254
22815.419,22,[35]eK³.,2868,3,[35] eK³.Marv!B,3505.435,261,255,281,456,1374,10638.401,255,263
22815.419,23,[42]I'm horny,2838,30,[42]I'm horny - bOuzZ.@24h,129.335,0,0,0,18,20,146.189,0,0
22815.419,24,[38]hal.ko.,2835,3,[38] hal.ko.Pinnaee,130.038,0,0,0,18,18,130.038,0,0
22815.419,25,[02]iггձէiօռձl,2833,2,[02] iггձէiօռձl π=3.14159...,126.592,0,0,0,16,490,3719.513,250,257
22815.419,26,[29]Sρeed.,2826,7,[29]Sρeed.Buzy,131.442,0,0,0,18,460,3531.633,255,261
22815.419,27,[46]crYo *,2815,11,[46]crYo *Silvux,132.200,0,0,0,17,17,132.200,0,0
22815.419,28,[22]#JeSuisĐirt,2810,5,[22]ρυlѕе.Pilounours,3592.567,250,247,250,488,998,7421.918,247,253
22815.419,29,[04]Ғox|,2809,1,[04]Ғox| FakeCop !,9385.246,266,259,261,1203,1203,9385.246,259,266
22815.419,30,[17]edrm',2796,13,[17]edrm||Edster,128.751,0,0,0,18,1642,12381.987,247,256
22815.419,31,[01]Tнe мιnιonѕ,2764,32,[01] Tнe мιnιonѕ Kevin ツ,134.345,0,0,0,18,901,7025.994,257,265
22815.419,32,[43]90's |,2761,3,[43]90's | pascow «esu,132.742,0,0,0,18,937,7054.877,248,256
22815.419,33,[14]Care Bears,2737,24,[14] Grumpy Bear シ>,130.090,0,0,0,17,935,7365.705,255,268
22815.419,34,[16]Ян,2710,27,[16] Ян/Andreab.cpp,129.302,0,0,0,17,490,3973.744,267,273
22815.419,35,[47]Noobius〢,2682,28,[47] Noobius〢PubertätsSTADIUM:),131.558,0,0,0,17,17,131.558,0,0
22815.419,36,[20]Lunatic.,2673,9,[20]Lunatico.๔αηιιнσмє,2290.164,288,278,286,273,273,2290.164,278,288
22815.419,37,[10]「ßƒČ」,2641,32,[10]「ßƒČ」Striik,2128.412,266,260,267,275,275,2128.412,260,266
22815.419,38,[15]הeon,2620,21,[15] הeon¬Kryy|クリイ,134.745,0,0,0,16,16,134.745,0,0
22815.419,39,[18]-КЗ-,2606,14,[18]-КЗ- ΒσŞŞ |||,130.384,0,0,0,15,1305,11028.079,270,287
22815.419,40,[07]øмǥהøøƀ |,2578,28,[07] øмǥהøøƀ | LeVieuxJah,2868.971,270,264,277,361,1279,10341.022,264,274
22815.419,41,[12]ŁıϭнT's,2574,4,[12] ŁıϭнT's.мα￠®ø X,193.286,0,0,0,21,1010,8471.663,265,283
22815.419,42,[40]DunsteCrew,2552,22,[40] Mortjep9530 #DC,128.788,0,0,0,10,359,3384.635,301,315
22815.419,43,[08]zλсн« 24h,2548,4,[08] zλсн«םєнаยєя〢<3,133.141,0,0,0,18,18,133.141,0,0
22815.419,44,[24]FλFυгιουS/,2462,86,[24] FλFυгιουS/ Mя_Sρσκ_,132.110,0,0,0,14,429,3778.465,285,299
22815.419,45,[36]hΔze »,2417,45,[36]hΔze » JohΝ.pbj,1927.819,269,254,304,245,1562,12023.559,244,262
22815.419,46,[06]mαnιacαlεndαя¬,2392,25,24нDDE mali,126.488,0,0,0,15,661,5578.921,276,286
22815.419,47,[19]???NGaмers²???.,1953,439,[19]NGamers².Sixe !,1452.720,316,307,307,173,762,6379.818,297,320
22935.503,1,[39]Inside The Game,3047,0,[39] Spam is Inside The Game,252.340,0,246,246,35,1313,9386.405,241,243
22935.503,2,[11]the.,3045,2,[11]the.Dexter',248.076,0,248,248,34,904,6536.450,242,246
22935.503,3,[31] TMM ¬,3045,0,[31] TMM ¬ CarlJr.,3849.408,241,240,245,541,541,3849.408,240,241
22935.503,4,[44]TMUnited,3023,22,[44]TMUnited Extreme,5318.392,244,242,247,739,739,5318.392,242,244
22935.503,5,[33]eK.,3013,10,[33]eK.SPEED U NEED///,253.185,0,247,247,35,511,3694.703,242,246
22935.503,6,[25]ѕαw.,2999,14,[25]sαwdaine.abrenaline!,253.282,0,247,247,35,35,253.282,247,0
22935.503,7,[34]ΛИO|n|,2992,7,[34] ΛИO|n|Didou,3843.575,244,242,247,535,1487,10736.748,242,245
22935.503,8,[28]Flying|,2989,3,[28]Flying| YeTi,248.031,0,248,248,34,519,3788.631,244,248
22935.503,9,[32]eK².,2982,7,[32]eK.Barbos,3851.504,247,243,245,528,528,3851.504,243,247
22935.503,10,[45]esu l,2979,3,[45] esu l Kilburn 'Q,248.306,0,248,248,34,761,5512.842,243,246
22935.503,11,[23]mÇon|,2979,0,[23]mÇon|Wag.nl,638.844,0,247,247,88,1115,8074.966,241,246
22935.503,12,[27]KKK,2959,20,[27] KKK///°cs,746.992,0,252,252,98,98,746.992,252,0
22935.503,13,[26]ѕαw.,2959,0,[26] Tyrannosαwre.TIRLIFIANT!,253.316,0,253,253,34,531,3869.717,245,247
22935.503,14,[13] !mpact|,2944,15,[13]Impact|Karsette.,250.324,0,250,250,34,646,4814.258,245,253
22935.503,15,[09]«ρġġ.,2940,4,[09]«ρġġ.Toasti <3,251.658,0,0,0,32,32,251.658,0,0
22935.503,16,[21]the.²,2939,1,[21]the².Я4V3R',251.314,0,0,0,31,990,7436.327,250,255
22935.503,17,[30]mÇon|,2915,24,[30]mÇon|ρяσχχ,252.458,0,252,252,34,34,252.458,252,0
22935.503,18,[41]eXception|,2908,7,[41]eXc|Skadi.,250.854,0,251,251,34,1078,7855.245,244,248
22935.503,19,[37]ѕαw.3,2894,14,[37]sαwrbet.Mєnτнє à l'єαน.,248.898,0,249,249,34,1428,10769.119,243,256
22935.503,20,[05]ŦÐ'',2887,7,[5] ŦÐ"Beam,761.376,0,264,264,100,746,5732.939,250,260
22935.503,21,[03]orKs.,2886,1,[03] orKs.Néné,251.016,0,251,251,34,1400,10483.752,247,254
22935.503,22,[35]eK³.,2882,4,[35] eK³.Marv!B,3618.401,261,255,281,470,1388,10751.367,255,263
22935.503,23,[42]I'm horny,2853,29,[42]I'm horny - bOuzZ.@24h,248.588,0,0,0,33,35,265.442,0,0
22935.503,24,[38]hal.ko.,2850,3,[38] hal.ko.Pinnaee,249.501,0,0,0,33,33,249.501,0,0
22935.503,25,[02]iггձէiօռձl,2845,5,[02] iггձէiօռձl π=3.14159...,246.833,0,0,0,28,502,3839.754,250,257
22935.503,26,[29]Sρeed.,2840,5,[29]Sρeed.Buzy,248.589,0,0,0,32,474,3648.780,255,261
22935.503,27,[46]crYo *,2826,14,[46]crYo *Silvux,249.829,0,0,0,28,28,249.829,0,0
22935.503,28,[22]#JeSuisĐirt,2825,1,[22]ρυlѕе.Pilounours,3711.143,250,247,250,503,1013,7540.494,247,253
22935.503,29,[04]Ғox|,2824,1,[04]Ғox| FakeCop !,9509.566,266,259,261,1218,1218,9509.566,259,266
22935.503,30,[17]edrm',2811,13,[17]edrm||Edster,248.849,0,0,0,33,1657,12502.085,247,256
22935.503,31,[01]Tнe мιnιonѕ,2778,33,[01] Tнe мιnιonѕ Kevin ツ,248.479,0,0,0,32,915,7140.128,257,265
22935.503,32,[43]90's |,2776,2,[43]90's | pascow «esu,250.166,0,0,0,33,952,7172.301,248,256
22935.503,33,[14]Care Bears,2749,27,[14] Grumpy Bear シ>,250.393,0,0,0,29,947,7486.008,255,268
22935.503,34,[16]Ян,2724,25,[16] Ян/Andreab.cpp,247.803,0,0,0,31,504,4092.245,267,273
22935.503,35,[47]Noobius〢,2696,28,[47] Noobius〢PubertätsSTADIUM:),250.982,0,0,0,31,31,250.982,0,0
22935.503,36,[20]Lunatic.,2687,9,[20]Lunatico.๔αηιιнσмє,2411.060,288,278,286,287,287,2411.060,278,288
22935.503,37,[10]「ßƒČ」,2656,31,[10]「ßƒČ」Striik,2250.194,266,260,267,290,290,2250.194,260,266
22935.503,38,[15]הeon,2632,24,[15] הeon¬Kryy|クリイ,246.764,0,0,0,28,28,246.764,0,0
22935.503,39,[18]-КЗ-,2619,13,[18]-КЗ- ΒσŞŞ |||,245.009,0,0,0,28,1318,11142.704,270,287
22935.503,40,[07]øмǥהøøƀ |,2592,27,[07] øмǥהøøƀ | LeVieuxJah,2992.701,270,264,277,375,1293,10464.752,264,274
22935.503,41,[12]ŁıϭнT's,2585,7,[12] ŁıϭнT's.мα￠®ø X,311.171,0,0,0,32,1021,8589.548,265,283
22935.503,42,[40]DunsteCrew,2563,22,[40] Mortjep9530 #DC,235.012,0,0,0,21,370,3490.859,301,315
22935.503,43,[08]zλсн« 24h,2562,1,[08] zλсн«םєнаยєя〢<3,253.700,0,0,0,32,32,253.700,0,0
22935.503,44,[24]FλFυгιουS/,2475,87,[24] FλFυгιουS/ Mя_Sρσκ_,253.829,0,0,0,27,442,3900.184,285,299
22935.503,45,[36]hΔze »,2433,42,[36]hΔze » JohΝ.pbj,2062.717,269,254,304,261,1578,12158.457,244,262
22935.503,46,[06]mαnιacαlεndαя¬,2406,27,24нDDE mali,252.728,0,0,0,29,675,5705.161,276,286
22935.503,47,[19]???NGaмers²???.,1966,440,[19]NGamers².Sixe !,1563.328,316,307,307,186,775,6490.426,297,320
23055.578,1,[39]Inside The Game,3064,0,[39] Spam is Inside The Game,368.552,0,246,246,52,1330,9502.617,241,243
23055.578,2,[11]the.,3063,1,[11]the.Dexter',370.925,0,248,248,52,922,6659.299,242,246
23055.578,3,[31] TMM ¬,3063,0,[31] TMM ¬ CarlJr.,3970.795,241,240,245,559,559,3970.795,240,241
23055.578,4,[44]TMUnited,3040,23,[44]TMUnited Extreme,5435.255,244,242,247,756,756,5435.255,242,244
23055.578,5,[33]eK.,3030,10,[33]eK.SPEED U NEED///,369.334,0,247,247,52,528,3810.852,242,246
23055.578,6,[25]ѕαw.,3016,14,[25]sαwdaine.abrenaline!,372.688,0,247,247,52,52,372.688,247,0
23055.578,7,[34]ΛИO|n|,3009,7,[34] ΛИO|n|Didou,3959.645,244,242,247,552,1504,10852.818,242,245
23055.578,8,[28]Flying|,3007,2,[28]Flying| YeTi,371.518,0,248,248,52,537,3912.118,244,248
23055.578,9,[32]eK².,2999,8,[32]eK.Barbos,3967.460,247,243,268,545,545,3967.460,243,247
23055.578,10,[23]mÇon|,2996,3,[23]mÇon|Wag.nl,755.090,0,247,247,105,1132,8191.212,241,246
23055.578,11,[45]esu l,2993,3,[45] esu | נυмρєя,84.788,0,0,0,12,1388,10208.516,245,250
23055.578,12,[26]ѕαw.,2976,17,[26] Tyrannosαwre.TIRLIFIANT!,369.503,0,253,253,51,548,3985.904,245,247
23055.578,13,[27]KKK,2976,0,[27] KKK///°cs,867.405,0,252,252,115,115,867.405,252,0
23055.578,14,[13] !mpact|,2961,15,[13]Impact|Karsette.,371.823,0,250,250,51,663,4935.757,245,253
23055.578,15,[09]«ρġġ.,2956,5,[09]«ρġġ.Toasti <3,368.035,0,269,269,48,48,368.035,269,0
23055.578,16,[21]the.²,2956,0,[21]the².Я4V3R',370.194,0,274,274,48,1007,7555.207,250,255
23055.578,17,[30]mÇon|,2931,25,[30]mÇon|ρяσχχ,366.365,0,252,252,50,50,366.365,252,0
